instrumentid,loctimestamp,openprice,highprice,lowprice,lastprice,volume
EU0009658145D1,2005-11-02,3312.48,3328.88,3288.07,3320.62,
EU0009658145D1,2005-11-03,3322.52,3363.6,3322.52,3361.64,
EU0009658145D1,2005-11-04,3361.01,3364.71,3343.86,3355.28,
EU0009658145D1,2005-11-07,3355,3372.34,3340.34,3362.83,
EU0009658145D1,2005-11-08,3364.26,3380.86,3350.95,3361.75,
EU0009658145D1,2005-11-09,3361.92,3368.86,3351.22,3355.77,
EU0009658145D1,2005-11-10,3358.25,3381.06,3353.08,3361.05,
EU0009658145D1,2005-11-11,3361.43,3407.64,3361.43,3406.23,
EU0009658145D1,2005-11-14,3405.94,3426.51,3396.7,3412.19,
EU0009658145D1,2005-11-15,3412.24,3419.91,3397.45,3413.96,
EU0009658145D1,2005-11-16,3413.33,3413.33,3380.83,3391.59,
EU0009658145D1,2005-11-17,3393.12,3419.64,3393.12,3404.12,
EU0009658145D1,2005-11-18,3407.88,3447.66,3407.88,3427.18,
EU0009658145D1,2005-11-21,3428.25,3456.53,3426.95,3450.01,
EU0009658145D1,2005-11-22,3451.97,3457.13,3443.82,3450.51,
EU0009658145D1,2005-11-23,3453.13,3471.43,3453.13,3471.43,
EU0009658145D1,2005-11-24,3471.43,3474.27,3448,3459.15,
EU0009658145D1,2005-11-25,3459.85,3468.63,3457,3466.08,
EU0009658145D1,2005-11-28,3467.64,3493.4,3452.46,3453.11,
EU0009658145D1,2005-11-29,3452.18,3476.79,3438.91,3463.67,
EU0009658145D1,2005-11-30,3462.55,3462.55,3439.68,3447.07,
EU0009658145D1,2005-12-01,3448.23,3501.54,3448.23,3501.54,
EU0009658145D1,2005-12-02,3502.94,3521.05,3502.94,3519.66,
EU0009658145D1,2005-12-05,3519.9,3521.32,3490.27,3499.4,
EU0009658145D1,2005-12-06,3499.61,3523.94,3497.43,3516.84,
EU0009658145D1,2005-12-07,3517.33,3530.71,3495.71,3505.34,
EU0009658145D1,2005-12-08,3501.54,3510.38,3477.77,3510.38,
EU0009658145D1,2005-12-09,3509.92,3509.92,3488.89,3500.8,
EU0009658145D1,2005-12-12,3501.33,3532.38,3501.33,3514.07,
EU0009658145D1,2005-12-13,3514.3,3532.51,3507.55,3528.34,
EU0009658145D1,2005-12-14,3529.45,3537.46,3510.71,3519.12,
EU0009658145D1,2005-12-15,3520.51,3526.74,3510.4,3522.3,
EU0009658145D1,2005-12-16,3522.42,3566.64,3522.42,3556.76,
EU0009658145D1,2005-12-19,3554.74,3560.98,3546.38,3551.1,
EU0009658145D1,2005-12-20,3550.8,3565.25,3537.46,3561.11,
EU0009658145D1,2005-12-21,3562.25,3593.58,3562.25,3591.94,
EU0009658145D1,2005-12-22,3591.61,3600.1,3586.32,3591.02,
EU0009658145D1,2005-12-23,3593.16,3607.94,3593.16,3599.47,
EU0009658145D1,2005-12-27,3599.47,3619.61,3599.47,3612.21,
EU0009658145D1,2005-12-28,3611.49,3615.39,3601.65,3605.12,
EU0009658145D1,2005-12-29,3606.84,3621.89,3606.84,3616.33,
EU0009658145D1,2005-12-30,3616.09,3616.09,3572.16,3578.93,
EU0009658145D1,2006-01-02,3578.73,3605.95,3578.73,3604.33,
EU0009658145D1,2006-01-03,3604.08,3638.42,3601.84,3614.34,
EU0009658145D1,2006-01-04,3615.23,3652.46,3615.23,3652.46,
EU0009658145D1,2006-01-05,3652.19,3661.65,3643.17,3650.24,
EU0009658145D1,2006-01-06,3650.54,3666.99,3647.66,3666.99,
EU0009658145D1,2006-01-09,3667.1,3685.99,3667.1,3671.78,
EU0009658145D1,2006-01-10,3671.23,3671.23,3638.77,3644.94,
EU0009658145D1,2006-01-11,3645.73,3674.31,3645.73,3668.61,
EU0009658145D1,2006-01-12,3667.16,3676,3656.99,3670.2,
EU0009658145D1,2006-01-13,3670.27,3670.27,3618.06,3629.25,
EU0009658145D1,2006-01-16,3628.73,3649.1,3621.03,3644.41,
EU0009658145D1,2006-01-17,3639.57,3639.57,3606.54,3610.07,
EU0009658145D1,2006-01-18,3609.34,3609.34,3550.16,3570.17,
EU0009658145D1,2006-01-19,3572.19,3597.34,3572.19,3593.22,
EU0009658145D1,2006-01-20,3593.16,3612.37,3550.8,3550.8,
EU0009658145D1,2006-01-23,3550.24,3550.24,3515.07,3544.31,
EU0009658145D1,2006-01-24,3544.78,3553.16,3526.37,3532.68,
EU0009658145D1,2006-01-25,3532.72,3578,3532.72,3578,
EU0009658145D1,2006-01-26,3578.92,3641.42,3577.98,3641.42,
EU0009658145D1,2006-01-27,3643.35,3685.48,3643.35,3685.48,
EU0009658145D1,2006-01-30,3684.38,3685.65,3664.45,3677.52,
EU0009658145D1,2006-01-31,3676.71,3707.63,3671.67,3691.41,
EU0009658145D1,2006-02-01,3686.16,3728.8,3674.89,3728.34,
EU0009658145D1,2006-02-02,3728.92,3745.14,3677.05,3677.05,
EU0009658145D1,2006-02-03,3677.05,3696,3652.76,3678.48,
EU0009658145D1,2006-02-06,3678.87,3704.17,3672.53,3682.32,
EU0009658145D1,2006-02-07,3682.97,3698.63,3656.2,3680.8,
EU0009658145D1,2006-02-08,3680.05,3680.05,3637.93,3671.37,
EU0009658145D1,2006-02-09,3672.34,3726.81,3672.34,3726.81,
EU0009658145D1,2006-02-10,3725.18,3735.14,3692.63,3695.63,
EU0009658145D1,2006-02-13,3696.09,3727.46,3684.83,3727.46,
EU0009658145D1,2006-02-14,3728.16,3744.66,3707.25,3734.48,
EU0009658145D1,2006-02-15,3733.97,3749.36,3720.41,3729.79,
EU0009658145D1,2006-02-16,3730.82,3756.47,3730.82,3756.47,
EU0009658145D1,2006-02-17,3757.34,3777.16,3749.94,3767.7,
EU0009658145D1,2006-02-20,3767.11,3769.16,3749.88,3766.74,
EU0009658145D1,2006-02-21,3767.21,3800.78,3767.21,3779.51,
EU0009658145D1,2006-02-22,3778.02,3818.48,3771.06,3818.48,
EU0009658145D1,2006-02-23,3819.56,3831.16,3796.21,3813.29,
EU0009658145D1,2006-02-24,3812.76,3826,3805.55,3826,
EU0009658145D1,2006-02-27,3828.99,3840.56,3819.65,3840.56,
EU0009658145D1,2006-02-28,3840.31,3840.31,3769.25,3774.51,
EU0009658145D1,2006-03-01,3775.23,3806.34,3772.49,3806.03,
EU0009658145D1,2006-03-02,3807.3,3820.55,3745.46,3763.73,
EU0009658145D1,2006-03-03,3763.95,3774.03,3715.35,3733.95,
EU0009658145D1,2006-03-06,3737.58,3766.47,3737.58,3754.07,
EU0009658145D1,2006-03-07,3751.3,3751.3,3719.92,3745.2,
EU0009658145D1,2006-03-08,3745.1,3757.16,3702.04,3727.96,
EU0009658145D1,2006-03-09,3736.61,3765.56,3736.61,3757.73,
EU0009658145D1,2006-03-10,3754.13,3798.46,3741.51,3798.46,
EU0009658145D1,2006-03-13,3801.03,3827.45,3801.03,3824.97,
EU0009658145D1,2006-03-14,3823.18,3833.48,3808.96,3833.48,
EU0009658145D1,2006-03-15,3834.11,3853.33,3834.11,3842.16,
EU0009658145D1,2006-03-16,3844.15,3847.88,3822.56,3839.71,
EU0009658145D1,2006-03-17,3840.2,3874.64,3820.5,3832.43,
EU0009658145D1,2006-03-20,3833.25,3863.95,3833.11,3842.1,
EU0009658145D1,2006-03-21,3842.49,3848.17,3811.02,3848.17,
EU0009658145D1,2006-03-22,3840.27,3872.62,3827.4,3868.48,
EU0009658145D1,2006-03-23,3869.22,3878.49,3850.46,3860.13,
EU0009658145D1,2006-03-24,3859.58,3875.01,3853.43,3870.89,
EU0009658145D1,2006-03-27,3872.28,3872.28,3826.49,3827.93,
EU0009658145D1,2006-03-28,3829.82,3846.52,3799.04,3811.22,
EU0009658145D1,2006-03-29,3811.85,3830.7,3799.12,3826.3,
EU0009658145D1,2006-03-30,3835.21,3881.69,3835.21,3874.61,
EU0009658145D1,2006-03-31,3872.37,3872.37,3840.64,3853.74,
EU0009658145D1,2006-04-03,3859.99,3881.11,3857.23,3878.64,
EU0009658145D1,2006-04-04,3875.08,3875.08,3843.18,3850.11,
EU0009658145D1,2006-04-05,3853.28,3865.82,3835.35,3863.92,
EU0009658145D1,2006-04-06,3866.01,3879.7,3848.73,3861.29,
EU0009658145D1,2006-04-07,3860.03,3874.59,3822.26,3823.11,
EU0009658145D1,2006-04-10,3822.35,3843.52,3813.8,3843.52,
EU0009658145D1,2006-04-11,3840.89,3843.62,3781.99,3788.81,
EU0009658145D1,2006-04-12,3786.93,3791.15,3753.47,3776.94,
EU0009658145D1,2006-04-13,3777.24,3787.52,3755.69,3779.94,
EU0009658145D1,2006-04-18,3779.23,3779.23,3749.71,3770.79,
EU0009658145D1,2006-04-19,3778.46,3825.18,3778.46,3820.96,
EU0009658145D1,2006-04-20,3820.93,3878.29,3820.93,3860,
EU0009658145D1,2006-04-21,3863.57,3892.35,3863.57,3888.46,
EU0009658145D1,2006-04-24,3884.57,3884.57,3858.67,3862.27,
EU0009658145D1,2006-04-25,3864.64,3888.65,3860.61,3871.09,
EU0009658145D1,2006-04-26,3873.67,3892.16,3873.06,3887,
EU0009658145D1,2006-04-27,3889.43,3889.43,3832.1,3865.42,
EU0009658145D1,2006-04-28,3865.91,3865.91,3833.74,3839.9,
EU0009658145D1,2006-05-02,3839.24,3864.19,3830.96,3862.24,
EU0009658145D1,2006-05-03,3865.29,3879.31,3817.6,3821.97,
EU0009658145D1,2006-05-04,3822.57,3843.66,3806.35,3843.08,
EU0009658145D1,2006-05-05,3845.32,3874.32,3836.65,3874.32,
EU0009658145D1,2006-05-08,3877.74,3897.4,3872.67,3877.53,
EU0009658145D1,2006-05-09,3879.59,3890.94,3866.35,3890.94,
EU0009658145D1,2006-05-10,3883.38,3889.78,3863.56,3863.56,
EU0009658145D1,2006-05-11,3864.02,3894.6,3836.67,3837.86,
EU0009658145D1,2006-05-12,3829.82,3829.82,3750.44,3750.44,
EU0009658145D1,2006-05-15,3746.4,3746.4,3680.95,3711.16,
EU0009658145D1,2006-05-16,3711.46,3750.12,3692.35,3730.36,
EU0009658145D1,2006-05-17,3734.32,3750.42,3605.19,3605.19,
EU0009658145D1,2006-05-18,3607.41,3649.54,3558.27,3606.33,
EU0009658145D1,2006-05-19,3608.26,3638.38,3601.68,3625.25,
EU0009658145D1,2006-05-22,3622.35,3622.35,3527.05,3539.77,
EU0009658145D1,2006-05-23,3541.56,3637.39,3541.56,3620.28,
EU0009658145D1,2006-05-24,3617.11,3617.11,3542.93,3574.86,
EU0009658145D1,2006-05-25,3579.36,3635,3555.18,3635,
EU0009658145D1,2006-05-26,3647.15,3699.8,3646.42,3699.8,
EU0009658145D1,2006-05-29,3696.48,3696.48,3677.02,3679.57,
EU0009658145D1,2006-05-30,3677.67,3683.3,3581.65,3590.91,
EU0009658145D1,2006-05-31,3581.8,3641.83,3542.41,3637.17,
EU0009658145D1,2006-06-01,3634.82,3652.84,3595.27,3648.33,
EU0009658145D1,2006-06-02,3656.43,3688.89,3622.96,3636.89,
EU0009658145D1,2006-06-05,3636.83,3638.59,3592.71,3604.33,
EU0009658145D1,2006-06-06,3598.58,3598.58,3519.86,3529.1,
EU0009658145D1,2006-06-07,3536.39,3575.67,3512.25,3562.36,
EU0009658145D1,2006-06-08,3556.87,3556.87,3462.37,3462.37,
EU0009658145D1,2006-06-09,3470.27,3531.7,3470.27,3520.99,
EU0009658145D1,2006-06-12,3519.43,3528.27,3477.06,3480.76,
EU0009658145D1,2006-06-13,3476.33,3476.33,3392.75,3408.02,
EU0009658145D1,2006-06-14,3410.79,3433.72,3379.66,3414.21,
EU0009658145D1,2006-06-15,3423.23,3496.64,3423.23,3493.25,
EU0009658145D1,2006-06-16,3508.39,3544.27,3459.56,3463.56,
EU0009658145D1,2006-06-19,3469.88,3520.51,3469.88,3490.24,
EU0009658145D1,2006-06-20,3474.6,3514.83,3453.14,3514.83,
EU0009658145D1,2006-06-21,3519.86,3526.86,3476.22,3526.86,
EU0009658145D1,2006-06-22,3542.65,3571.24,3523.72,3544.85,
EU0009658145D1,2006-06-23,3545.6,3564.06,3530,3550.15,
EU0009658145D1,2006-06-26,3554.07,3566.55,3528.59,3534.84,
EU0009658145D1,2006-06-27,3540.49,3555.94,3500.72,3506.93,
EU0009658145D1,2006-06-28,3503.3,3526.09,3484.71,3506.02,
EU0009658145D1,2006-06-29,3519.54,3583.9,3519.54,3582.61,
EU0009658145D1,2006-06-30,3592.01,3655.02,3592.01,3648.92,
EU0009658145D1,2006-07-03,3648.91,3662.92,3639.07,3662.92,
EU0009658145D1,2006-07-04,3664.59,3670.75,3646.04,3670.75,
EU0009658145D1,2006-07-05,3656.71,3656.71,3607.81,3618.64,
EU0009658145D1,2006-07-06,3624.02,3665.54,3624.02,3662.39,
EU0009658145D1,2006-07-07,3657,3670.45,3627.02,3651.33,
EU0009658145D1,2006-07-10,3645.42,3671.09,3621.34,3666.51,
EU0009658145D1,2006-07-11,3656.57,3656.65,3609.05,3617.78,
EU0009658145D1,2006-07-12,3632.02,3662.83,3622.26,3630.5,
EU0009658145D1,2006-07-13,3617.55,3617.55,3552.52,3562.56,
EU0009658145D1,2006-07-14,3545.92,3552.04,3508.25,3508.25,
EU0009658145D1,2006-07-17,3512.22,3518.34,3462.77,3498.62,
EU0009658145D1,2006-07-18,3491.81,3516.31,3475.98,3492.11,
EU0009658145D1,2006-07-19,3497.48,3585.65,3497.48,3585.65,
EU0009658145D1,2006-07-20,3593.87,3612.48,3580.86,3589.63,
EU0009658145D1,2006-07-21,3580.53,3590.68,3546.24,3557.08,
EU0009658145D1,2006-07-24,3559.34,3633.5,3559.34,3632.93,
EU0009658145D1,2006-07-25,3639.65,3651.74,3621.71,3631.5,
EU0009658145D1,2006-07-26,3635.17,3647.02,3625.07,3640.75,
EU0009658145D1,2006-07-27,3649.29,3681.55,3649.29,3681.55,
EU0009658145D1,2006-07-28,3671.71,3711.41,3659.67,3710.6,
EU0009658145D1,2006-07-31,3708.82,3711.52,3688.22,3691.87,
EU0009658145D1,2006-08-01,3687.82,3696.52,3632.51,3640.6,
EU0009658145D1,2006-08-02,3655.93,3696.77,3655.93,3696.35,
EU0009658145D1,2006-08-03,3695.86,3703.38,3647.96,3667.91,
EU0009658145D1,2006-08-04,3677.44,3729.29,3677.44,3718.09,
EU0009658145D1,2006-08-07,3707.49,3707.49,3654.09,3658.25,
EU0009658145D1,2006-08-08,3672.22,3684.78,3654.51,3668.1,
EU0009658145D1,2006-08-09,3674.04,3712.22,3651.29,3707.19,
EU0009658145D1,2006-08-10,3686.63,3686.63,3638.55,3675.44,
EU0009658145D1,2006-08-11,3682.86,3698.24,3659.1,3675.06,
EU0009658145D1,2006-08-14,3690.09,3720.39,3690.09,3719.11,
EU0009658145D1,2006-08-15,3712.47,3773.87,3706.87,3766.38,
EU0009658145D1,2006-08-16,3767.86,3798.63,3765.45,3791.1,
EU0009658145D1,2006-08-17,3792,3801.01,3779.32,3800.1,
EU0009658145D1,2006-08-18,3798.33,3807.48,3781.99,3791.4,
EU0009658145D1,2006-08-21,3789.99,3790.58,3765.38,3777.25,
EU0009658145D1,2006-08-22,3788.55,3797.51,3754.38,3792.55,
EU0009658145D1,2006-08-23,3793.49,3793.49,3753.04,3758.98,
EU0009658145D1,2006-08-24,3761.86,3796.84,3743.26,3781.87,
EU0009658145D1,2006-08-25,3784.01,3797.91,3766.21,3781.17,
EU0009658145D1,2006-08-28,3778.79,3811.84,3758.87,3808.57,
EU0009658145D1,2006-08-30,3815.88,3829.4,3809.02,3817.86,
EU0009658145D1,2006-08-31,3823.7,3828.06,3802.39,3808.7,
EU0009658145D1,2006-09-01,3808.99,3836.22,3808.99,3820.89,
EU0009658145D1,2006-09-04,3824.02,3839.3,3824.02,3837.61,
EU0009658145D1,2006-09-05,3835.82,3835.82,3801.14,3817.76,
EU0009658145D1,2006-09-06,3818.12,3818.36,3765.73,3772.21,
EU0009658145D1,2006-09-07,3766.8,3766.8,3729.77,3739.7,
EU0009658145D1,2006-09-08,3745.99,3762.09,3736.31,3750.08,
EU0009658145D1,2006-09-11,3745.78,3745.78,3709.81,3742.06,
EU0009658145D1,2006-09-12,3744.91,3792.73,3729.36,3788.96,
EU0009658145D1,2006-09-13,3799.86,3810.07,3787.11,3805.55,
EU0009658145D1,2006-09-14,3809.08,3824.77,3786.7,3796.59,
EU0009658145D1,2006-09-15,3800.99,3825.15,3789.18,3812.11,
EU0009658145D1,2006-09-18,3813.73,3823.92,3790.83,3808.47,
EU0009658145D1,2006-09-19,3807.67,3811.25,3770.36,3780.18,
EU0009658145D1,2006-09-20,3782.15,3843.26,3775.48,3841.31,
EU0009658145D1,2006-09-21,3840.2,3867.74,3831.23,3857.14,
EU0009658145D1,2006-09-22,3839.51,3839.65,3800.65,3812.73,
EU0009658145D1,2006-09-25,3815.13,3842.67,3802.47,3822.12,
EU0009658145D1,2006-09-26,3838,3877.79,3838,3872.92,
EU0009658145D1,2006-09-27,3877.55,3899.04,3871.12,3896.18,
EU0009658145D1,2006-09-28,3893.86,3907.41,3885.32,3894.98,
EU0009658145D1,2006-09-29,3898.07,3921.15,3894.87,3899.41,
EU0009658145D1,2006-10-02,3902.03,3917.4,3875.76,3892.48,
EU0009658145D1,2006-10-03,3886.09,3886.09,3858.87,3880.14,
EU0009658145D1,2006-10-04,3884.39,3914.73,3883.38,3914.73,
EU0009658145D1,2006-10-05,3921.17,3949.47,3921.17,3939.86,
EU0009658145D1,2006-10-06,3939.28,3950.06,3919.88,3940.31,
EU0009658145D1,2006-10-09,3932.33,3942.17,3921.81,3939.48,
EU0009658145D1,2006-10-10,3946.55,3963.2,3943.35,3960.67,
EU0009658145D1,2006-10-11,3956.15,3969.72,3939.78,3967.39,
EU0009658145D1,2006-10-12,3966.39,4000.49,3964.44,3999.89,
EU0009658145D1,2006-10-13,4002.28,4008.67,3986.41,3999.07,
EU0009658145D1,2006-10-16,4000.3,4007.38,3987.52,4001.97,
EU0009658145D1,2006-10-17,3993.04,3993.33,3947.39,3949.57,
EU0009658145D1,2006-10-18,3958.29,4007.17,3958.29,3991.38,
EU0009658145D1,2006-10-19,3986.3,4000.76,3967.98,3986.82,
EU0009658145D1,2006-10-20,3991.86,4016.63,3981.18,3998.19,
EU0009658145D1,2006-10-23,4001.63,4024.75,3982.02,4019.02,
EU0009658145D1,2006-10-24,4018.21,4022.87,4003.96,4014.01,
EU0009658145D1,2006-10-25,4011.18,4025.56,4004.86,4019.14,
EU0009658145D1,2006-10-26,4026.47,4047.54,4019.98,4027.29,
EU0009658145D1,2006-10-27,4029.07,4039.77,3998.43,4017.27,
EU0009658145D1,2006-10-30,4007.26,4007.26,3979.81,4004.92,
EU0009658145D1,2006-10-31,4003.92,4019.84,3990.01,4004.8,
EU0009658145D1,2006-11-01,4003.8,4029.57,3999.78,4014.34,
EU0009658145D1,2006-11-02,4003.97,4010.72,3961.64,3974.62,
EU0009658145D1,2006-11-03,3979.73,4010.44,3971.83,3990.46,
EU0009658145D1,2006-11-06,3991.47,4045.22,3991.47,4045.22,
EU0009658145D1,2006-11-07,4047.63,4075.99,4045.52,4072.86,
EU0009658145D1,2006-11-08,4064.92,4078.99,4047.19,4073.81,
EU0009658145D1,2006-11-09,4071.17,4081.7,4059.21,4073,
EU0009658145D1,2006-11-10,4067.1,4072.42,4048.97,4063.84,
EU0009658145D1,2006-11-13,4063.01,4095.55,4059.51,4086.14,
EU0009658145D1,2006-11-14,4087.11,4097.05,4068.51,4084.33,
EU0009658145D1,2006-11-15,4089.39,4110.53,4089.39,4108.83,
EU0009658145D1,2006-11-16,4107.71,4116.79,4096.67,4109.81,
EU0009658145D1,2006-11-17,4106.78,4107.24,4066.05,4080.03,
EU0009658145D1,2006-11-20,4074.59,4101.04,4049.44,4095.75,
EU0009658145D1,2006-11-21,4095.27,4112.27,4090.91,4096.06,
EU0009658145D1,2006-11-22,4105.91,4118.4,4084.71,4094.97,
EU0009658145D1,2006-11-23,4099.96,4105.18,4070.31,4085.76,
EU0009658145D1,2006-11-24,4076.14,4078.44,4028.3,4048.16,
EU0009658145D1,2006-11-27,4045.05,4053.68,3978.25,3978.25,
EU0009658145D1,2006-11-28,3976.16,3990.75,3951.94,3975.11,
EU0009658145D1,2006-11-29,3983.51,4023.89,3983.51,4023.09,
EU0009658145D1,2006-11-30,4027.46,4036.72,3983.05,3987.23,
EU0009658145D1,2006-12-01,3993.03,4011.96,3914.46,3932.09,
EU0009658145D1,2006-12-04,3935.81,3965.16,3927.4,3962.93,
EU0009658145D1,2006-12-05,3966.61,4014.55,3961.06,4007.94,
EU0009658145D1,2006-12-06,4007.75,4015.8,3987.15,4002.31,
EU0009658145D1,2006-12-07,3997.09,4039.25,3991.84,4018.69,
EU0009658145D1,2006-12-08,4011.63,4028.14,3980.66,4019.89,
EU0009658145D1,2006-12-11,4024.14,4055.74,4024.14,4052.89,
EU0009658145D1,2006-12-12,4052.55,4062.2,4044.02,4059.74,
EU0009658145D1,2006-12-13,4063.14,4096.28,4054.64,4094.33,
EU0009658145D1,2006-12-14,4100.49,4122.89,4099.98,4118.84,
EU0009658145D1,2006-12-15,4119.08,4147.38,4119.08,4140.66,
EU0009658145D1,2006-12-18,4140.99,4141.46,4129.65,4130.06,
EU0009658145D1,2006-12-19,4121.01,4121.01,4085.18,4100.48,
EU0009658145D1,2006-12-20,4108.3,4130.8,4108.3,4118.54,
EU0009658145D1,2006-12-21,4111.85,4125.27,4104.46,4112.1,
EU0009658145D1,2006-12-22,4109.86,4109.86,4072.62,4073.5,
EU0009658145D1,2006-12-27,4079.7,4134.86,4079.7,4134.86,
EU0009658145D1,2006-12-28,4137.44,4142.06,4125.14,4130.66,
EU0009658145D1,2006-12-29,4130.12,4142.01,4119.94,4119.94,
EU0009658145D1,2007-01-02,4128.9,4183,4128.9,4182.12,
EU0009658145D1,2007-01-03,4184.49,4195.53,4173,4188.24,
EU0009658145D1,2007-01-04,4180.5,4180.67,4152.41,4177.76,
EU0009658145D1,2007-01-05,4174.37,4174.37,4129.35,4129.35,
EU0009658145D1,2007-01-08,4130.33,4148.14,4111.67,4123.33,
EU0009658145D1,2007-01-09,4129.6,4153.9,4129.49,4129.49,
EU0009658145D1,2007-01-10,4122.73,4122.73,4077.88,4090.88,
EU0009658145D1,2007-01-11,4099.47,4165.95,4091.86,4165.95,
EU0009658145D1,2007-01-12,4166.51,4176.92,4151.14,4174.8,
EU0009658145D1,2007-01-15,4179.06,4200.32,4179.06,4187.36,
EU0009658145D1,2007-01-16,4188,4196.36,4166.04,4169.18,
EU0009658145D1,2007-01-17,4168.89,4179.14,4130.68,4146.73,
EU0009658145D1,2007-01-18,4152.21,4172.49,4125.43,4137.31,
EU0009658145D1,2007-01-19,4135.02,4177.13,4115.37,4173.07,
EU0009658145D1,2007-01-22,4173.47,4186.35,4137.89,4140.61,
EU0009658145D1,2007-01-23,4145.71,4154.25,4114.3,4140.19,
EU0009658145D1,2007-01-24,4146.2,4192.18,4146.2,4187.55,
EU0009658145D1,2007-01-25,4187.42,4210.63,4163.23,4175.7,
EU0009658145D1,2007-01-26,4162.78,4169.3,4131.11,4149.01,
EU0009658145D1,2007-01-29,4151.83,4173.53,4143.31,4166.83,
EU0009658145D1,2007-01-30,4166.28,4201.09,4157.08,4195.22,
EU0009658145D1,2007-01-31,4193.74,4199.16,4170.38,4178.54,
EU0009658145D1,2007-02-01,4190.98,4230.04,4190.98,4211.32,
EU0009658145D1,2007-02-02,4214.83,4237.82,4213.94,4228.39,
EU0009658145D1,2007-02-05,4227.72,4235.9,4215.07,4227.47,
EU0009658145D1,2007-02-06,4232.12,4250.86,4227.98,4233.47,
EU0009658145D1,2007-02-07,4235.99,4254.31,4235.99,4251.06,
EU0009658145D1,2007-02-08,4251.24,4255.44,4213.81,4225.92,
EU0009658145D1,2007-02-09,4227.91,4258.01,4227.91,4248.24,
EU0009658145D1,2007-02-12,4244.73,4244.73,4204.01,4213.85,
EU0009658145D1,2007-02-13,4214.65,4239.03,4214.65,4239.03,
EU0009658145D1,2007-02-14,4244.76,4268.86,4240.36,4267.02,
EU0009658145D1,2007-02-15,4266.37,4266.86,4248.76,4258.13,
EU0009658145D1,2007-02-16,4257.83,4257.83,4239.61,4247.4,
EU0009658145D1,2007-02-19,4248.74,4274.65,4248.74,4266.23,
EU0009658145D1,2007-02-20,4263.46,4268.56,4224,4250.3,
EU0009658145D1,2007-02-21,4257.7,4271.03,4220.94,4232.52,
EU0009658145D1,2007-02-22,4242.17,4267.74,4237.33,4241.48,
EU0009658145D1,2007-02-23,4245.33,4251.23,4226.93,4245.99,
EU0009658145D1,2007-02-26,4248.34,4278.22,4248.34,4272.32,
EU0009658145D1,2007-02-27,4262.46,4262.46,4152.74,4156.73,
EU0009658145D1,2007-02-28,4153.84,4153.84,4068.05,4087.12,
EU0009658145D1,2007-03-01,4084.64,4111.34,3967.3,4031.3,
EU0009658145D1,2007-03-02,4042.02,4068.44,3981.08,4011.63,
EU0009658145D1,2007-03-05,4006.91,4006.91,3923.64,3980.06,
EU0009658145D1,2007-03-06,3994.72,4020.04,3991.67,4010.39,
EU0009658145D1,2007-03-07,4013.55,4033.6,4005.74,4021.97,
EU0009658145D1,2007-03-08,4032.35,4082.58,4032.35,4082.58,
EU0009658145D1,2007-03-09,4080.59,4105.22,4052.17,4091.67,
EU0009658145D1,2007-03-12,4095.77,4114.6,4051.9,4066.78,
EU0009658145D1,2007-03-13,4068.19,4073.88,4017.74,4017.74,
EU0009658145D1,2007-03-14,4012.91,4012.91,3906.15,3906.15,
EU0009658145D1,2007-03-15,3918.53,3985.57,3918.53,3985.57,
EU0009658145D1,2007-03-16,3980.78,4011.32,3954.6,3984.54,
EU0009658145D1,2007-03-19,3992.25,4055.49,3992.25,4055.49,
EU0009658145D1,2007-03-20,4055.09,4079.74,4027.13,4079.52,
EU0009658145D1,2007-03-21,4076.94,4095.94,4070.96,4078.29,
EU0009658145D1,2007-03-22,4088.91,4177.29,4088.91,4170.08,
EU0009658145D1,2007-03-23,4166.73,4196.15,4148.83,4191.58,
EU0009658145D1,2007-03-26,4190.74,4193.31,4122.46,4142.11,
EU0009658145D1,2007-03-27,4152.38,4172.87,4144.09,4153.61,
EU0009658145D1,2007-03-28,4143.8,4143.8,4107.98,4128.2,
EU0009658145D1,2007-03-29,4139.7,4182.12,4139.7,4180.07,
EU0009658145D1,2007-03-30,4177.67,4207.76,4160.35,4181.03,
EU0009658145D1,2007-04-02,4177.31,4191.76,4163.77,4189.55,
EU0009658145D1,2007-04-03,4199.54,4248.07,4199.54,4246.3,
EU0009658145D1,2007-04-04,4252.71,4261.83,4242.05,4261.83,
EU0009658145D1,2007-04-05,4259.98,4274.17,4253.79,4271.54,
EU0009658145D1,2007-04-10,4275.68,4307.66,4267.01,4301.47,
EU0009658145D1,2007-04-11,4298.24,4326.7,4284.92,4293.2,
EU0009658145D1,2007-04-12,4290.11,4291.1,4249.3,4280.02,
EU0009658145D1,2007-04-13,4285.56,4319.28,4284.03,4317.35,
EU0009658145D1,2007-04-16,4333.95,4380.52,4333.39,4379.25,
EU0009658145D1,2007-04-17,4374.36,4391.28,4348.62,4384.38,
EU0009658145D1,2007-04-18,4377.78,4377.78,4338.51,4358.95,
EU0009658145D1,2007-04-19,4330.36,4339.93,4288.11,4339.93,
EU0009658145D1,2007-04-20,4350.67,4431.33,4350.67,4416.79,
EU0009658145D1,2007-04-23,4416.07,4428.42,4390.94,4400.12,
EU0009658145D1,2007-04-24,4399.17,4402.86,4348.69,4367.83,
EU0009658145D1,2007-04-25,4380.59,4415.96,4380.59,4404.44,
EU0009658145D1,2007-04-26,4415.82,4434.06,4403.06,4414.21,
EU0009658145D1,2007-04-27,4407.7,4412.91,4366.85,4383.13,
