instrumentid,loctimestamp,volatility
EU0009658145PV1D1,2009-08-11 00:00:00,0.162266
EU0009658145PV1D1,2009-08-12 00:00:00,0.158527
EU0009658145PV1D1,2009-08-13 00:00:00,0.216322
EU0009658145PV1D1,2009-08-14 00:00:00,0.171039
EU0009658145PV1D1,2009-08-17 00:00:00,0.276936
EU0009658145PV1D1,2009-08-18 00:00:00,0.186261
EU0009658145PV1D1,2009-08-19 00:00:00,0.201009
EU0009658145PV1D1,2009-08-20 00:00:00,0.240383
EU0009658145PV1D1,2009-08-21 00:00:00,0.202771
EU0009658145PV1D1,2009-08-24 00:00:00,0.152924
EU0009658145PV1D1,2009-08-25 00:00:00,0.18798
EU0009658145PV1D1,2009-08-26 00:00:00,0.157239
EU0009658145PV1D1,2009-08-27 00:00:00,0.154588
EU0009658145PV1D1,2009-08-28 00:00:00,0.205768
EU0009658145PV1D1,2009-08-31 00:00:00,0.193254
EU0009658145PV1D1,2009-09-01 00:00:00,0.240867
EU0009658145PV1D1,2009-09-02 00:00:00,0.237425
EU0009658145PV1D1,2009-09-03 00:00:00,0.159619
EU0009658145PV1D1,2009-09-04 00:00:00,0.184947
EU0009658145PV1D1,2009-09-07 00:00:00,0.20833
EU0009658145PV1D1,2009-09-08 00:00:00,0.144055
EU0009658145PV1D1,2009-09-09 00:00:00,0.132067
EU0009658145PV1D1,2009-09-10 00:00:00,0.196806
EU0009658145PV1D1,2009-09-11 00:00:00,0.146041
EU0009658145PV1D1,2009-09-14 00:00:00,0.225596
EU0009658145PV1D1,2009-09-15 00:00:00,0.172736
EU0009658145PV1D1,2009-09-16 00:00:00,0.147733
EU0009658145PV1D1,2009-09-17 00:00:00,0.166502
EU0009658145PV1D1,2009-09-18 00:00:00,0.141838
EU0009658145PV1D1,2009-09-21 00:00:00,0.165385
EU0009658145PV1D1,2009-09-22 00:00:00,0.136488
EU0009658145PV1D1,2009-09-23 00:00:00,0.12235
EU0009658145PV1D1,2009-09-24 00:00:00,0.241864
EU0009658145PV1D1,2009-09-25 00:00:00,0.181591
EU0009658145PV1D1,2009-09-28 00:00:00,0.17786
EU0009658145PV1D1,2009-09-29 00:00:00,0.16636
EU0009658145PV1D1,2009-09-30 00:00:00,0.187863
EU0009658145PV1D1,2009-10-01 00:00:00,0.194018
EU0009658145PV1D1,2009-10-02 00:00:00,0.256402
EU0009658145PV1D1,2009-10-05 00:00:00,0.155879
EU0009658145PV1D1,2009-10-06 00:00:00,0.195581
EU0009658145PV1D1,2009-10-07 00:00:00,0.17103
EU0009658145PV1D1,2009-10-08 00:00:00,0.221997
EU0009658145PV1D1,2009-10-09 00:00:00,0.140887
EU0009658145PV1D1,2009-10-12 00:00:00,0.143704
EU0009658145PV1D1,2009-10-13 00:00:00,0.168675
EU0009658145PV1D1,2009-10-14 00:00:00,0.24909
EU0009658145PV1D1,2009-10-15 00:00:00,0.159873
EU0009658145PV1D1,2009-10-16 00:00:00,0.183783
EU0009658145PV1D1,2009-10-19 00:00:00,0.152257
EU0009658145PV1D1,2009-10-20 00:00:00,0.159115
EU0009658145PV1D1,2009-10-21 00:00:00,0.19252
EU0009658145PV1D1,2009-10-22 00:00:00,0.317169
EU0009658145PV1D1,2009-10-23 00:00:00,0.2257
EU0009658145PV1D1,2009-10-26 00:00:00,0.2407
EU0009658145PV1D1,2009-10-27 00:00:00,0.206072
EU0009658145PV1D1,2009-10-28 00:00:00,0.215088
EU0009658145PV1D1,2009-10-29 00:00:00,0.257321
EU0009658145PV1D1,2009-10-30 00:00:00,0.199362
EU0009658145PV1D1,2009-11-02 00:00:00,0.291524
EU0009658145PV1D1,2009-11-03 00:00:00,0.272985
EU0009658145PV1D1,2009-11-04 00:00:00,0.159023
EU0009658145PV1D1,2009-11-05 00:00:00,0.255281
EU0009658145PV1D1,2009-11-06 00:00:00,0.271937
EU0009658145PV1D1,2009-11-09 00:00:00,0.21751
EU0009658145PV1D1,2009-11-10 00:00:00,0.129467
EU0009658145PV1D1,2009-11-11 00:00:00,0.200277
EU0009658145PV1D1,2009-11-12 00:00:00,0.152474
EU0009658145PV1D1,2009-11-13 00:00:00,0.138617
EU0009658145PV1D1,2009-11-16 00:00:00,0.180644
EU0009658145PV1D1,2009-11-17 00:00:00,0.101006
EU0009658145PV1D1,2009-11-18 00:00:00,0.164865
EU0009658145PV1D1,2009-11-19 00:00:00,0.162784
EU0009658145PV1D1,2009-11-20 00:00:00,0.176543
EU0009658145PV1D1,2009-11-23 00:00:00,0.202482
EU0009658145PV1D1,2009-11-24 00:00:00,0.198902
EU0009658145PV1D1,2009-11-25 00:00:00,0.189899
EU0009658145PV1D1,2009-11-26 00:00:00,0.236676
EU0009658145PV1D1,2009-11-27 00:00:00,0.368968
EU0009658145PV1D1,2009-11-30 00:00:00,0.224466
EU0009658145PV1D1,2009-12-01 00:00:00,0.203894
EU0009658145PV1D1,2009-12-02 00:00:00,0.167863
EU0009658145PV1D1,2009-12-03 00:00:00,0.213292
EU0009658145PV1D1,2009-12-04 00:00:00,0.271169
EU0009658145PV1D1,2009-12-07 00:00:00,0.14079
EU0009658145PV1D1,2009-12-08 00:00:00,0.205002
EU0009658145PV1D1,2009-12-09 00:00:00,0.203289
EU0009658145PV1D1,2009-12-10 00:00:00,0.163878
EU0009658145PV1D1,2009-12-11 00:00:00,0.160541
EU0009658145PV1D1,2009-12-14 00:00:00,0.20784
EU0009658145PV1D1,2009-12-15 00:00:00,0.143822
EU0009658145PV1D1,2009-12-16 00:00:00,0.120941
EU0009658145PV1D1,2009-12-17 00:00:00,0.163974
EU0009658145PV1D1,2009-12-18 00:00:00,0.155031
EU0009658145PV1D1,2009-12-21 00:00:00,0.167751
EU0009658145PV1D1,2009-12-22 00:00:00,0.136378
EU0009658145PV1D1,2009-12-23 00:00:00,0.114662
EU0009658145PV1D1,2009-12-28 00:00:00,0.145608
EU0009658145PV1D1,2009-12-29 00:00:00,0.0718419
EU0009658145PV1D1,2009-12-30 00:00:00,0.0844993
EU0009658145PV1D1,2010-01-04 00:00:00,0.130329
EU0009658145PV1D1,2010-01-05 00:00:00,0.0799182
EU0009658145PV1D1,2010-01-06 00:00:00,0.0942474
EU0009658145PV1D1,2010-01-07 00:00:00,0.126649
EU0009658145PV1D1,2010-01-08 00:00:00,0.160026
EU0009658145PV1D1,2010-01-11 00:00:00,0.119908
EU0009658145PV1D1,2010-01-12 00:00:00,0.158209
EU0009658145PV1D1,2010-01-13 00:00:00,0.122859
EU0009658145PV1D1,2010-01-14 00:00:00,0.147192
EU0009658145PV1D1,2010-01-15 00:00:00,0.150486
EU0009658145PV1D1,2010-01-18 00:00:00,0.112937
EU0009658145PV1D1,2010-01-19 00:00:00,0.160028
EU0009658145PV1D1,2010-01-20 00:00:00,0.202263
EU0009658145PV1D1,2010-01-21 00:00:00,0.217356
EU0009658145PV1D1,2010-01-22 00:00:00,0.256547
EU0009658145PV1D1,2010-01-25 00:00:00,0.214185
EU0009658145PV1D1,2010-01-26 00:00:00,0.241762
EU0009658145PV1D1,2010-01-27 00:00:00,0.286688
EU0009658145PV1D1,2010-01-28 00:00:00,0.323716
EU0009658145PV1D1,2010-01-29 00:00:00,0.200214
EU0009658145PV1D1,2010-02-01 00:00:00,0.182544
EU0009658145PV1D1,2010-02-02 00:00:00,0.152007
EU0009658145PV1D1,2010-02-03 00:00:00,0.179519
EU0009658145PV1D1,2010-02-04 00:00:00,0.235463
EU0009658145PV1D1,2010-02-05 00:00:00,0.342679
EU0009658145PV1D1,2010-02-08 00:00:00,0.272984
EU0009658145PV1D1,2010-02-09 00:00:00,0.218539
EU0009658145PV1D1,2010-02-10 00:00:00,0.312863
EU0009658145PV1D1,2010-02-11 00:00:00,0.280341
EU0009658145PV1D1,2010-02-12 00:00:00,0.240714
EU0009658145PV1D1,2010-02-15 00:00:00,0.14588
EU0009658145PV1D1,2010-02-16 00:00:00,0.245057
EU0009658145PV1D1,2010-02-17 00:00:00,0.221337
EU0009658145PV1D1,2010-02-18 00:00:00,0.153333
EU0009658145PV1D1,2010-02-19 00:00:00,0.216508
EU0009658145PV1D1,2010-02-22 00:00:00,0.136061
EU0009658145PV1D1,2010-02-23 00:00:00,0.208223
EU0009658145PV1D1,2010-02-24 00:00:00,0.202179
EU0009658145PV1D1,2010-02-25 00:00:00,0.216116
EU0009658145PV1D1,2010-02-26 00:00:00,0.216513
EU0009658145PV1D1,2010-03-01 00:00:00,0.27262
EU0009658145PV1D1,2010-03-02 00:00:00,0.132993
EU0009658145PV1D1,2010-03-03 00:00:00,0.128929
EU0009658145PV1D1,2010-03-04 00:00:00,0.19052
EU0009658145PV1D1,2010-03-05 00:00:00,0.146832
EU0009658145PV1D1,2010-03-08 00:00:00,0.11849
EU0009658145PV1D1,2010-03-09 00:00:00,0.106437
EU0009658145PV1D1,2010-03-10 00:00:00,0.126606
EU0009658145PV1D1,2010-03-11 00:00:00,0.1548
EU0009658145PV1D1,2010-03-12 00:00:00,0.129936
EU0009658145PV1D1,2010-03-15 00:00:00,0.112877
EU0009658145PV1D1,2010-03-16 00:00:00,0.135111
EU0009658145PV1D1,2010-03-17 00:00:00,0.11012
EU0009658145PV1D1,2010-03-18 00:00:00,0.125371
EU0009658145PV1D1,2010-03-19 00:00:00,0.144304
EU0009658145PV1D1,2010-03-22 00:00:00,0.168042
EU0009658145PV1D1,2010-03-23 00:00:00,0.139823
EU0009658145PV1D1,2010-03-24 00:00:00,0.180044
EU0009658145PV1D1,2010-03-25 00:00:00,0.118612
EU0009658145PV1D1,2010-03-26 00:00:00,0.117554
EU0009658145PV1D1,2010-03-29 00:00:00,0.133041
EU0009658145PV1D1,2010-03-30 00:00:00,0.129636
EU0009658145PV1D1,2010-03-31 00:00:00,0.154646
EU0009658145PV1D1,2010-04-01 00:00:00,0.184155
EU0009658145PV1D1,2010-04-06 00:00:00,0.13679
EU0009658145PV1D1,2010-04-07 00:00:00,0.110838
EU0009658145PV1D1,2010-04-08 00:00:00,0.170681
EU0009658145PV1D1,2010-04-09 00:00:00,0.16644
EU0009658145PV1D1,2010-04-12 00:00:00,0.146816
EU0009658145PV1D1,2010-04-13 00:00:00,0.104952
EU0009658145PV1D1,2010-04-14 00:00:00,0.122612
EU0009658145PV1D1,2010-04-15 00:00:00,0.0990822
EU0009658145PV1D1,2010-04-16 00:00:00,0.267797
EU0009658145PV1D1,2010-04-19 00:00:00,0.191818
EU0009658145PV1D1,2010-04-20 00:00:00,0.148682
EU0009658145PV1D1,2010-04-21 00:00:00,0.134723
EU0009658145PV1D1,2010-04-22 00:00:00,0.182028
EU0009658145PV1D1,2010-04-23 00:00:00,0.189125
EU0009658145PV1D1,2010-04-26 00:00:00,0.25308
EU0009658145PV1D1,2010-04-27 00:00:00,0.220943
EU0009658145PV1D1,2010-04-28 00:00:00,0.406058
EU0009658145PV1D1,2010-04-29 00:00:00,0.2314
EU0009658145PV1D1,2010-04-30 00:00:00,0.229861
EU0009658145PV1D1,2010-05-03 00:00:00,0.162915
EU0009658145PV1D1,2010-05-04 00:00:00,0.28549
EU0009658145PV1D1,2010-05-05 00:00:00,0.348841
EU0009658145PV1D1,2010-05-06 00:00:00,0.406736
EU0009658145PV1D1,2010-05-07 00:00:00,0.704836
EU0009658145PV1D1,2010-05-10 00:00:00,0.634918
EU0009658145PV1D1,2010-05-11 00:00:00,0.403152
EU0009658145PV1D1,2010-05-12 00:00:00,0.343217
EU0009658145PV1D1,2010-05-13 00:00:00,0.22425
EU0009658145PV1D1,2010-05-14 00:00:00,0.335847
EU0009658145PV1D1,2010-05-17 00:00:00,0.323876
EU0009658145PV1D1,2010-05-18 00:00:00,0.29406
EU0009658145PV1D1,2010-05-19 00:00:00,0.501501
EU0009658145PV1D1,2010-05-20 00:00:00,0.4325
EU0009658145PV1D1,2010-05-21 00:00:00,0.478541
EU0009658145PV1D1,2010-05-24 00:00:00,0.290887
EU0009658145PV1D1,2010-05-25 00:00:00,0.592422
EU0009658145PV1D1,2010-05-26 00:00:00,0.326024
EU0009658145PV1D1,2010-05-27 00:00:00,0.295711
EU0009658145PV1D1,2010-05-28 00:00:00,0.24134
EU0009658145PV1D1,2010-05-31 00:00:00,0.112243
EU0009658145PV1D1,2010-06-01 00:00:00,0.268211
EU0009658145PV1D1,2010-06-02 00:00:00,0.254442
EU0009658145PV1D1,2010-06-03 00:00:00,0.364267
EU0009658145PV1D1,2010-06-04 00:00:00,0.42302
EU0009658145PV1D1,2010-06-07 00:00:00,0.317751
EU0009658145PV1D1,2010-06-08 00:00:00,0.309267
EU0009658145PV1D1,2010-06-09 00:00:00,0.266593
EU0009658145PV1D1,2010-06-10 00:00:00,0.259577
EU0009658145PV1D1,2010-06-11 00:00:00,0.263196
EU0009658145PV1D1,2010-06-14 00:00:00,0.260742
EU0009658145PV1D1,2010-06-15 00:00:00,0.186226
EU0009658145PV1D1,2010-06-16 00:00:00,0.205837
EU0009658145PV1D1,2010-06-17 00:00:00,0.20732
EU0009658145PV1D1,2010-06-18 00:00:00,0.167346
EU0009658145PV1D1,2010-06-21 00:00:00,0.276046
EU0009658145PV1D1,2010-06-22 00:00:00,0.201988
EU0009658145PV1D1,2010-06-23 00:00:00,0.273546
EU0009658145PV1D1,2010-06-24 00:00:00,0.239517
EU0009658145PV1D1,2010-06-25 00:00:00,0.237142
EU0009658145PV1D1,2010-06-28 00:00:00,0.199154
EU0009658145PV1D1,2010-06-29 00:00:00,0.340167
EU0009658145PV1D1,2010-06-30 00:00:00,0.259321
EU0009658145PV1D1,2010-07-01 00:00:00,0.329502
EU0009658145PV1D1,2010-07-02 00:00:00,0.237567
EU0009658145PV1D1,2010-07-05 00:00:00,0.147849
EU0009658145PV1D1,2010-07-06 00:00:00,0.19081
EU0009658145PV1D1,2010-07-07 00:00:00,0.267205
EU0009658145PV1D1,2010-07-08 00:00:00,0.217055
EU0009658145PV1D1,2010-07-09 00:00:00,0.204022
EU0009658145PV1D1,2010-07-12 00:00:00,0.151925
EU0009658145PV1D1,2010-07-13 00:00:00,0.154957
EU0009658145PV1D1,2010-07-14 00:00:00,0.168654
EU0009658145PV1D1,2010-07-15 00:00:00,0.197472
EU0009658145PV1D1,2010-07-16 00:00:00,0.222213
EU0009658145PV1D1,2010-07-19 00:00:00,0.22014
EU0009658145PV1D1,2010-07-20 00:00:00,0.259025
EU0009658145PV1D1,2010-07-21 00:00:00,0.245519
EU0009658145PV1D1,2010-07-22 00:00:00,0.210772
EU0009658145PV1D1,2010-07-23 00:00:00,0.23216
EU0009658145PV1D1,2010-07-26 00:00:00,0.179142
EU0009658145PV1D1,2010-07-27 00:00:00,0.19229
EU0009658145PV1D1,2010-07-28 00:00:00,0.186816
EU0009658145PV1D1,2010-07-29 00:00:00,0.176382
EU0009658145PV1D1,2010-07-30 00:00:00,0.237686
EU0009658145PV1D1,2010-08-02 00:00:00,0.181362
EU0009658145PV1D1,2010-08-03 00:00:00,0.147199
EU0009658145PV1D1,2010-08-04 00:00:00,0.167677
EU0009658145PV1D1,2010-08-05 00:00:00,0.14351
EU0009658145PV1D1,2010-08-06 00:00:00,0.240531
EU0009658145PV1D1,2010-08-09 00:00:00,0.20352
EU0009658145PV1D1,2010-08-10 00:00:00,0.15977
EU0009658145PV1D1,2010-08-11 00:00:00,0.217337
EU0009658145PV1D1,2010-08-12 00:00:00,0.199008
EU0009658145PV1D1,2010-08-13 00:00:00,0.224808
EU0009658145PV1D1,2010-08-16 00:00:00,0.190777
EU0009658145PV1D1,2010-08-17 00:00:00,0.157231
EU0009658145PV1D1,2010-08-18 00:00:00,0.17722
EU0009658145PV1D1,2010-08-19 00:00:00,0.301633
EU0009658145PV1D1,2010-08-20 00:00:00,0.217084
EU0009658145PV1D1,2010-08-23 00:00:00,0.164548
EU0009658145PV1D1,2010-08-24 00:00:00,0.232535
EU0009658145PV1D1,2010-08-25 00:00:00,0.216108
EU0009658145PV1D1,2010-08-26 00:00:00,0.223611
EU0009658145PV1D1,2010-08-27 00:00:00,0.21689
EU0009658145PV1D1,2010-08-30 00:00:00,0.153733
EU0009658145PV1D1,2010-08-31 00:00:00,0.2991
EU0009658145PV1D1,2010-09-01 00:00:00,0.241666
EU0009658145PV1D1,2010-09-02 00:00:00,0.162792
EU0009658145PV1D1,2010-09-03 00:00:00,0.206394
EU0009658145PV1D1,2010-09-06 00:00:00,0.111871
EU0009658145PV1D1,2010-09-07 00:00:00,0.157254
EU0009658145PV1D1,2010-09-08 00:00:00,0.157267
EU0009658145PV1D1,2010-09-09 00:00:00,0.193254
EU0009658145PV1D1,2010-09-10 00:00:00,0.126046
EU0009658145PV1D1,2010-09-13 00:00:00,0.180155
EU0009658145PV1D1,2010-09-14 00:00:00,0.144543
EU0009658145PV1D1,2010-09-15 00:00:00,0.119743
EU0009658145PV1D1,2010-09-16 00:00:00,0.110007
EU0009658145PV1D1,2010-09-17 00:00:00,0.238575
EU0009658145PV1D1,2010-09-20 00:00:00,0.143323
EU0009658145PV1D1,2010-09-21 00:00:00,0.142783
EU0009658145PV1D1,2010-09-22 00:00:00,0.193252
EU0009658145PV1D1,2010-09-23 00:00:00,0.230661
EU0009658145PV1D1,2010-09-24 00:00:00,0.193654
EU0009658145PV1D1,2010-09-27 00:00:00,0.128773
EU0009658145PV1D1,2010-09-28 00:00:00,0.239452
EU0009658145PV1D1,2010-09-29 00:00:00,0.210834
EU0009658145PV1D1,2010-09-30 00:00:00,0.260129
EU0009658145PV1D1,2010-10-01 00:00:00,0.234166
EU0009658145PV1D1,2010-10-04 00:00:00,0.188896
EU0009658145PV1D1,2010-10-05 00:00:00,0.170197
EU0009658145PV1D1,2010-10-06 00:00:00,0.176925
EU0009658145PV1D1,2010-10-07 00:00:00,0.174328
EU0009658145PV1D1,2010-10-08 00:00:00,0.150267
EU0009658145PV1D1,2010-10-11 00:00:00,0.0931546
EU0009658145PV1D1,2010-10-12 00:00:00,0.2059
EU0009658145PV1D1,2010-10-13 00:00:00,0.165202
EU0009658145PV1D1,2010-10-14 00:00:00,0.125668
EU0009658145PV1D1,2010-10-15 00:00:00,0.127378
EU0009658145PV1D1,2010-10-18 00:00:00,0.117522
EU0009658145PV1D1,2010-10-19 00:00:00,0.146675
EU0009658145PV1D1,2010-10-20 00:00:00,0.137627
EU0009658145PV1D1,2010-10-21 00:00:00,0.154988
EU0009658145PV1D1,2010-10-22 00:00:00,0.10865
EU0009658145PV1D1,2010-10-25 00:00:00,0.132417
EU0009658145PV1D1,2010-10-26 00:00:00,0.138113
EU0009658145PV1D1,2010-10-27 00:00:00,0.164747
EU0009658145PV1D1,2010-10-28 00:00:00,0.143878
EU0009658145PV1D1,2010-10-29 00:00:00,0.138289
EU0009658145PV1D1,2010-11-01 00:00:00,0.186957
EU0009658145PV1D1,2010-11-02 00:00:00,0.11371
EU0009658145PV1D1,2010-11-03 00:00:00,0.123436
EU0009658145PV1D1,2010-11-04 00:00:00,0.264148
EU0009658145PV1D1,2010-11-05 00:00:00,0.177836
EU0009658145PV1D1,2010-11-08 00:00:00,0.129751
EU0009658145PV1D1,2010-11-09 00:00:00,0.108587
EU0009658145PV1D1,2010-11-10 00:00:00,0.175207
EU0009658145PV1D1,2010-11-11 00:00:00,0.193123
EU0009658145PV1D1,2010-11-12 00:00:00,0.355923
EU0009658145PV1D1,2010-11-15 00:00:00,0.159059
EU0009658145PV1D1,2010-11-16 00:00:00,0.206988
EU0009658145PV1D1,2010-11-17 00:00:00,0.119863
EU0009658145PV1D1,2010-11-18 00:00:00,0.19192
EU0009658145PV1D1,2010-11-19 00:00:00,0.13548
EU0009658145PV1D1,2010-11-22 00:00:00,0.202685
EU0009658145PV1D1,2010-11-23 00:00:00,0.250931
EU0009658145PV1D1,2010-11-24 00:00:00,0.19953
EU0009658145PV1D1,2010-11-25 00:00:00,0.130294
EU0009658145PV1D1,2010-11-26 00:00:00,0.238224
EU0009658145PV1D1,2010-11-29 00:00:00,0.250379
EU0009658145PV1D1,2010-11-30 00:00:00,0.256521
EU0009658145PV1D1,2010-12-01 00:00:00,0.199511
EU0009658145PV1D1,2010-12-02 00:00:00,0.23364
EU0009658145PV1D1,2010-12-03 00:00:00,0.207627
EU0009658145PV1D1,2010-12-06 00:00:00,0.133318
EU0009658145PV1D1,2010-12-07 00:00:00,0.183466
EU0009658145PV1D1,2010-12-08 00:00:00,0.18408
EU0009658145PV1D1,2010-12-09 00:00:00,0.16525
EU0009658145PV1D1,2010-12-10 00:00:00,0.0949915
EU0009658145PV1D1,2010-12-13 00:00:00,0.106498
EU0009658145PV1D1,2010-12-14 00:00:00,0.103072
EU0009658145PV1D1,2010-12-15 00:00:00,0.114461
EU0009658145PV1D1,2010-12-16 00:00:00,0.114651
EU0009658145PV1D1,2010-12-17 00:00:00,0.123472
EU0009658145PV1D1,2010-12-20 00:00:00,0.110558
EU0009658145PV1D1,2010-12-21 00:00:00,0.128251
EU0009658145PV1D1,2010-12-22 00:00:00,0.074483
EU0009658145PV1D1,2010-12-23 00:00:00,0.0649034
EU0009658145PV1D1,2010-12-27 00:00:00,0.187695
EU0009658145PV1D1,2010-12-28 00:00:00,0.0903948
EU0009658145PV1D1,2010-12-29 00:00:00,0.0997446
EU0009658145PV1D1,2010-12-30 00:00:00,0.109802
EU0009658145PV1D1,2011-01-03 00:00:00,0.143023
EU0009658145PV1D1,2011-01-04 00:00:00,0.128742
EU0009658145PV1D1,2011-01-05 00:00:00,0.179381
EU0009658145PV1D1,2011-01-06 00:00:00,0.149339
EU0009658145PV1D1,2011-01-07 00:00:00,0.187098
EU0009658145PV1D1,2011-01-10 00:00:00,0.182554
EU0009658145PV1D1,2011-01-11 00:00:00,0.145488
EU0009658145PV1D1,2011-01-12 00:00:00,0.16022
EU0009658145PV1D1,2011-01-13 00:00:00,0.176588
EU0009658145PV1D1,2011-01-14 00:00:00,0.137184
EU0009658145PV1D1,2011-01-17 00:00:00,0.09439
EU0009658145PV1D1,2011-01-18 00:00:00,0.135337
EU0009658145PV1D1,2011-01-19 00:00:00,0.11204
EU0009658145PV1D1,2011-01-20 00:00:00,0.159906
EU0009658145PV1D1,2011-01-21 00:00:00,0.154019
EU0009658145PV1D1,2011-01-24 00:00:00,0.151427
EU0009658145PV1D1,2011-01-25 00:00:00,0.161725
EU0009658145PV1D1,2011-01-26 00:00:00,0.155039
EU0009658145PV1D1,2011-01-27 00:00:00,0.164877
EU0009658145PV1D1,2011-01-28 00:00:00,0.158446
EU0009658145PV1D1,2011-01-31 00:00:00,0.164252
EU0009658145PV1D1,2011-02-01 00:00:00,0.163155
EU0009658145PV1D1,2011-02-02 00:00:00,0.123406
EU0009658145PV1D1,2011-02-03 00:00:00,0.137842
EU0009658145PV1D1,2011-02-04 00:00:00,0.161469
EU0009658145PV1D1,2011-02-07 00:00:00,0.126992
EU0009658145PV1D1,2011-02-08 00:00:00,0.120744
EU0009658145PV1D1,2011-02-09 00:00:00,0.107374
EU0009658145PV1D1,2011-02-10 00:00:00,0.140969
EU0009658145PV1D1,2011-02-11 00:00:00,0.154112
EU0009658145PV1D1,2011-02-14 00:00:00,0.117485
EU0009658145PV1D1,2011-02-15 00:00:00,0.107958
EU0009658145PV1D1,2011-02-16 00:00:00,0.12693
EU0009658145PV1D1,2011-02-17 00:00:00,0.11843
EU0009658145PV1D1,2011-02-18 00:00:00,0.112429
EU0009658145PV1D1,2011-02-21 00:00:00,0.131151
EU0009658145PV1D1,2011-02-22 00:00:00,0.1661
EU0009658145PV1D1,2011-02-23 00:00:00,0.157315
EU0009658145PV1D1,2011-02-24 00:00:00,0.196836
EU0009658145PV1D1,2011-02-25 00:00:00,0.108898
EU0009658145PV1D1,2011-02-28 00:00:00,0.134926
EU0009658145PV1D1,2011-03-01 00:00:00,0.194552
EU0009658145PV1D1,2011-03-02 00:00:00,0.187459
EU0009658145PV1D1,2011-03-03 00:00:00,0.193773
EU0009658145PV1D1,2011-03-04 00:00:00,0.178435
EU0009658145PV1D1,2011-03-07 00:00:00,0.185058
EU0009658145PV1D1,2011-03-08 00:00:00,0.198077
EU0009658145PV1D1,2011-03-09 00:00:00,0.145026
EU0009658145PV1D1,2011-03-10 00:00:00,0.207061
EU0009658145PV1D1,2011-03-11 00:00:00,0.210396
EU0009658145PV1D1,2011-03-14 00:00:00,0.180524
EU0009658145PV1D1,2011-03-15 00:00:00,0.487634
EU0009658145PV1D1,2011-03-16 00:00:00,0.31271
EU0009658145PV1D1,2011-03-17 00:00:00,0.27166
EU0009658145PV1D1,2011-03-18 00:00:00,0.24873
EU0009658145PV1D1,2011-03-21 00:00:00,0.232723
EU0009658145PV1D1,2011-03-22 00:00:00,0.148305
EU0009658145PV1D1,2011-03-23 00:00:00,0.168052
EU0009658145PV1D1,2011-03-24 00:00:00,0.177929
EU0009658145PV1D1,2011-03-25 00:00:00,0.129846
EU0009658145PV1D1,2011-03-28 00:00:00,0.112795
EU0009658145PV1D1,2011-03-29 00:00:00,0.145275
EU0009658145PV1D1,2011-03-30 00:00:00,0.182928
EU0009658145PV1D1,2011-03-31 00:00:00,0.117562
EU0009658145PV1D1,2011-04-01 00:00:00,0.127066
EU0009658145PV1D1,2011-04-04 00:00:00,0.091038
EU0009658145PV1D1,2011-04-05 00:00:00,0.114635
EU0009658145PV1D1,2011-04-06 00:00:00,0.122092
EU0009658145PV1D1,2011-04-07 00:00:00,0.14204
EU0009658145PV1D1,2011-04-08 00:00:00,0.135303
EU0009658145PV1D1,2011-04-11 00:00:00,0.102424
EU0009658145PV1D1,2011-04-12 00:00:00,0.181164
EU0009658145PV1D1,2011-04-13 00:00:00,0.112463
EU0009658145PV1D1,2011-04-14 00:00:00,0.171613
EU0009658145PV1D1,2011-04-15 00:00:00,0.120196
EU0009658145PV1D1,2011-04-18 00:00:00,0.215386
EU0009658145PV1D1,2011-04-19 00:00:00,0.129996
EU0009658145PV1D1,2011-04-20 00:00:00,0.234115
EU0009658145PV1D1,2011-04-21 00:00:00,0.122048
EU0009658145PV1D1,2011-04-26 00:00:00,0.0976417
EU0009658145PV1D1,2011-04-27 00:00:00,0.0912582
EU0009658145PV1D1,2011-04-28 00:00:00,0.13651
EU0009658145PV1D1,2011-04-29 00:00:00,0.077066
EU0009658145PV1D1,2011-05-02 00:00:00,0.137113
EU0009658145PV1D1,2011-05-03 00:00:00,0.106146
EU0009658145PV1D1,2011-05-04 00:00:00,0.174435
EU0009658145PV1D1,2011-05-05 00:00:00,0.157163
EU0009658145PV1D1,2011-05-06 00:00:00,0.15771
EU0009658145PV1D1,2011-05-09 00:00:00,0.171105
EU0009658145PV1D1,2011-05-10 00:00:00,0.15209
EU0009658145PV1D1,2011-05-11 00:00:00,0.117251
EU0009658145PV1D1,2011-05-12 00:00:00,0.242554
EU0009658145PV1D1,2011-05-13 00:00:00,0.151144
EU0009658145PV1D1,2011-05-16 00:00:00,0.221373
EU0009658145PV1D1,2011-05-17 00:00:00,0.178245
EU0009658145PV1D1,2011-05-18 00:00:00,0.152922
EU0009658145PV1D1,2011-05-19 00:00:00,0.181682
EU0009658145PV1D1,2011-05-20 00:00:00,0.140691
EU0009658145PV1D1,2011-05-23 00:00:00,0.288287
EU0009658145PV1D1,2011-05-24 00:00:00,0.115265
EU0009658145PV1D1,2011-05-25 00:00:00,0.190679
EU0009658145PV1D1,2011-05-26 00:00:00,0.178327
EU0009658145PV1D1,2011-05-27 00:00:00,0.238045
EU0009658145PV1D1,2011-05-30 00:00:00,0.0737666
EU0009658145PV1D1,2011-05-31 00:00:00,0.198852
EU0009658145PV1D1,2011-06-01 00:00:00,0.129109
EU0009658145PV1D1,2011-06-02 00:00:00,0.207798
EU0009658145PV1D1,2011-06-03 00:00:00,0.225447
EU0009658145PV1D1,2011-06-06 00:00:00,0.151213
